,Author Name,Review Date,Reviewer Ratings,Likes,Review Body,Developer Reply
5201,Hideyoshi CRUX Yokohama,2019年5月24日,1,0, 是騰訊的 所以爛,"HotCool Game2019年5月25日親愛的玩家，
感謝您寶貴的意見，我們很重視您的遊戲體驗。
為了解您本次評論的具體情形，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
5202,袁光德,2019年5月25日,5,0, 我覺得其實可以,
5203,彭昶得,2019年5月24日,1,1, 台灣是一個國家,
5204,Gary Cheng,2019年5月25日,5,0, M4A1超好用,
5205,이상혁,2019年5月29日,1,0, Network latency is very serious,"HotCool Game2019年5月30日親愛的玩家，很抱歉讓你遇到這樣的狀況！我們很樂意為你解決任何你所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。
若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5206,潘Zoy,2019年5月30日,1,0, 還我臺灣國旗,
5207,Howard Chen,2019年5月30日,1,0, 為何沒有台灣國旗,
5208,Fgt Dt,2019年6月3日,2,0, 實力不夠不要玩,"HotCool Game2019年6月4日親愛的玩家，
感謝您寶貴的意見，我們很重視您的遊戲體驗。
為了解您本次評論的具體情形，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
5209,皓瑋余,2019年6月1日,5,0, 真實射擊訓練場地,
5210,詹和叡,2019年6月4日,1,0, 爛沒辦法下載，跑出錯誤,"HotCool Game2019年6月5日親愛的玩家您好， 
目前 《絕地求生M》 最低要求為：
- 作業系統：Android 5.1.1 或以上
- RAM: 至少 2GB

若您的設備低於以上要求，還請您確認：
- 更新至最新的Android系統
- 充足的內存空間（最少 4GB）
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式

如問題持續存在，可再嘗試以下步驟：
- 強制關閉 Google Play Store 和 Google Play Services/Framework 並清除緩存
- 重新開機
- 於 Google Play sotre 上下載最新版本的遊戲
若仍無法解決，請您電郵至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5211,汪家承,2019年6月1日,5,0, 我覺得很好玩,
5212,KK orange,2019年6月5日,1,0, 給我台灣國旗,
5213,江佳玲,2019年6月5日,5,0, 可以讓我玩,
5214,三寶衝浪,2019年5月11日,1,0, 我來自台灣，不是中華台北,
5215,杜峰,2019年5月20日,5,0, 超爆好玩!,"HotCool Game2019年4月26日親愛的玩家， 您好！

感謝您聯繫《絕地求生M》！ 
我們已於 Google Play 發佈了遊戲最新版本。請您前往 Google Play，更新 “更新”頁面以下載該遊戲程式。
 
若仍無法成功更新，請您確認以下事項：  
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 作業系統已更新
- 充足的內存空間（至少4GB）
- 後台並無運行其他應用程式
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 

若您嘗試上述方法後問題依然存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
5216,陳阿成,2019年4月21日,1,0, 台灣國旗勒， 連最基本的尊重也沒有，還想賺台灣人的錢。。。,
5217,陳神秘,2019年4月20日,1,1, 唉～有沒有負100顆星啊,"HotCool Game2019年4月20日親愛的玩家，
感謝您寶貴的意見，我們很重視您的遊戲體驗。
為了解您本次評論的具體情形，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
5218,簡翊全,2019年4月19日,3,0, 請問這遊戲最多可以邀多少人？,
5219,Z Z,2019年4月20日,1,0, 畫面卡住，又一直斷線，不玩了啦,"HotCool Game2019年4月20日親愛的玩家，很抱歉讓你遇到這樣的狀況！我們很樂意為你解決任何你所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。
若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5220,郭日光,2019年4月18日,3,0, 想問一下國際版的要怎麼下載？,"HotCool Game2019年4月26日親愛的玩家，您好!

關於您的問題，建議您可發送郵件至 PUBGMOBILE_CS@tencentgames.com 以獲得更好的解決，感謝您對遊戲的支持與愛護！"
5221,喵喵村喵喵村長,2019年4月21日,1,0, 請尊重台灣好ㄇ？既然都在台灣上市了！,
5222,纍纍,2019年4月24日,1,3, 請尊重臺灣,
5223,๏_๏ P,2019年5月1日,5,0, 呵，一堆台“毒”狗，沒台灣國旗就沒台灣國旗，跟本不影響遊戲體驗，說什麼遊戲又爛又失敗，我看你們是做人失敗~~~,
5224,邦樂,2019年5月6日,1,0, 垃圾遊戲，還不如玩中國的,"HotCool Game2019年5月6日親愛的玩家，
感謝您寶貴的意見，我們很重視您的遊戲體驗。
為了解您本次評論的具體情形，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
5225,小佑,2019年5月10日,5,0, 好玩，但有些B U G會出現,
5226,許富源,2019年5月22日,5,0, 太好玩啦！,
5227,李祐承,2019年6月3日,1,0, 一星洗起來 中華台北？垃圾遊戲,
5228,shuo-jen liang,2019年4月21日,5,0, 超好玩，吃雞蠻多次的,
5229,柳昀佑,2019年4月20日,1,0, 不尊重對方，卻想賺對方錢，吃相難看,
5230,愛斯,2019年4月22日,3,0, 流暢度不高，畫面很卡,
5231,lemon lee,2019年4月20日,1,1, 給我台灣，其餘免談！,
5232,M的世界,2019年4月19日,2,0, 我絕得油遊戲很好玩，,"HotCool Game2019年4月20日親愛的玩家，
感謝您寶貴的意見，
我們很重視您的遊戲體驗，由於您的這次的評論星級為 2 顆星，
為了解您本次評論的具體情形與感受，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
5233,紀文騰,2019年5月10日,5,0, 好吧。。。起碼有中華臺北而不是五星旗。還算接受範圍還有我希望有「東亞服」因為打老外實在是太虐菜了沒感覺然後我在這邊挺一下這遊戲，現在美國也只有（敢？）中華臺北而已奧運也是，大環境所制人家也是不得以請那些抬杠份子滾去非洲立國謝謝另外臺灣只是個省份不是國家。,
5234,黑猫大大,2019年4月18日,2,0, 下載超久 是只有我的問題嗎？,"HotCool Game2019年4月26日親愛的玩家， 您好。
很抱歉讓你遇到這樣的狀況！我們很樂意為你解決任何你所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。
若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5235,德意志第二帝國,2019年4月21日,1,1, 糞中國遊戲，殺死習近平,
5236,ank H,2019年4月18日,3,0, 有時後會頓頓的,"HotCool Game2019年4月26日親愛的玩家，您好!

很抱歉讓您遇到這樣的狀況！我們很樂意為您解決任何您所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。

若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5237,全槍,2019年4月19日,1,0, 在下載時一直重下載,"HotCool Game2019年4月20日親愛的玩家您好， 
目前 《絕地求生M》 最低要求為：
- 作業系統：Android 5.1.1 或以上
- RAM: 至少 2GB

若您的設備低於以上要求，還請您確認：
- 更新至最新的Android系統
- 充足的內存空間（最少 4GB）
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式

如問題持續存在，可再嘗試以下步驟：
- 強制關閉 Google Play Store 和 Google Play Services/Framework 並清除緩存
- 重新開機
- 於 Google Play sotre 上下載最新版本的遊戲
若仍無法解決，請您電郵至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5238,Viger Juang,2019年4月21日,1,0, 台灣國旗放錯了，請修正,
5239,施文昌,2019年4月18日,5,0, 這遊戲真是好遊戲,
5240,Tim Huang,2019年4月19日,1,0, 台萬南波萬，喊一遍!我就玩,
5241,高鴻恩安德魯,2019年4月20日,5,0, 哇！ 哈哈哈！,
5242,甯甯其詥,2019年4月21日,1,0, 手機不支援，到底是怎樣,"HotCool Game2019年4月21日親愛的玩家您好，

目前 《絕地求生M》 於 Android 上的最低要求為：
- 作業系統：Android 5.1.1 或以上
- RAM: 至少 2GB

很抱歉，若您的設備未達以上要求或不相容，可能導致您無法順利進入遊戲，請您諒解！

關於設備不相容的問題，我們將會繼續努力支援更多遊戲設備，感謝您的諒解。
 
感謝您對《絕地求生M》的支持！"
5243,皮皮,2019年4月19日,1,0, 請改善，我們是台灣謝謝,
5244,陳正益,2019年4月20日,3,0, 降落時會卡卡,"HotCool Game2019年4月26日親愛的玩家您好，您好!

感謝您對《絕地求生M》的支持!
您的問題我們會轉達相關單位幫您處理。

為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。

若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5245,黃明珠,2019年4月19日,5,0, 卡卡的但很好玩,
5246,沈君翔,2019年4月18日,5,0, 抵制麒勝集團，焚燒家園,
5247,封蕭,2019年4月25日,5,0, 感覺很棒但寵物可以開了嗎？,
5248,夏九夭,2019年4月29日,3,0, 我爱台湾台湾万岁,
5249,Yui JIM,2019年6月3日,5,0, 1撮4囈1,
5250,Alex Lin,2019年5月2日,5,0, 好玩且國籍正確，沒問題,
5251,陳垣澔,2019年5月4日,1,0, 垃圾遊戲沒遊戲體驗,
5252,不朽晨光,2019年5月18日,1,1, 無法下載,
5253,莫循,2019年5月16日,1,0, 給不給儲值阿,
5254,Leo Wang,2019年5月20日,1,0, 彎彎版沒有彎彎旗,
5255,Kevin,2019年6月4日,1,0, 加上一個台灣的國旗有多難？,
5256,吳建德,2019年4月19日,1,1, 沒國旗，就是一星,
5257,Han-Jie Wu,2019年4月24日,1,0, 玩個遊戲搞甚麼意識型態 放什麼Chinese Taipei ? 奧運會旗??? 國旗咧? 爛....,
5258,curry Chen,2019年4月24日,2,0, Taiwan national flag!!!,
5259,鯉魚王,2019年5月1日,4,0, 為什麼不能完全下載，到83%就停止了，該如何解決呢？,"HotCool Game2019年5月1日親愛的玩家您好， 
目前 《絕地求生M》 最低要求為：
- 作業系統：Android 5.1.1 或以上
- RAM: 至少 2GB

若您的設備低於以上要求，還請您確認：
- 更新至最新的Android系統
- 充足的內存空間（最少 4GB）
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式

如問題持續存在，可再嘗試以下步驟：
- 強制關閉 Google Play Store 和 Google Play Services/Framework 並清除緩存
- 重新開機
- 於 Google Play sotre 上下載最新版本的遊戲
若仍無法解決，請您電郵至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5260,JON HSIAO,2019年5月6日,1,0, 沒有中華民國國旗的遊戲。,
5261,張淑子,2019年5月11日,4,0, 卡卡的好難玩。 請修改,"HotCool Game2019年5月11日親愛的玩家，很抱歉讓你遇到這樣的狀況！我們很樂意為你解決任何你所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。
若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
5262,kevin輝哥,2019年5月19日,1,0, 爛遊戲，一直閃退，還一堆人機,"HotCool Game2019年5月20日親愛的玩家，很抱歉讓你遇到這樣的狀況！我們很樂意為你解決任何你所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。
若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
